,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,state
8499,US_MA,STATE_WIDE,20200718,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,108158.0,8419.0,59.26,58.89,62.18,Massachusetts
8500,US_MA,STATE_WIDE,20200719,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,108252.0,8431.0,59.26,58.89,62.18,Massachusetts
8501,US_MA,STATE_WIDE,20200720,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,108545.0,8433.0,59.26,58.89,62.18,Massachusetts
8502,US_MA,STATE_WIDE,20200721,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,108836.0,8450.0,59.26,58.89,62.18,Massachusetts
8503,US_MA,STATE_WIDE,20200722,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,109126.0,8468.0,59.26,58.89,62.18,Massachusetts
8504,US_MA,STATE_WIDE,20200723,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,109428.0,8484.0,59.26,58.89,62.18,Massachusetts
8505,US_MA,STATE_WIDE,20200724,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,109710.0,8498.0,59.26,58.89,62.18,Massachusetts
8506,US_MA,STATE_WIDE,20200725,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,109894.0,8510.0,59.26,58.89,62.18,Massachusetts
8507,US_MA,STATE_WIDE,20200726,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,110037.0,8529.0,59.26,58.89,62.18,Massachusetts
8508,US_MA,STATE_WIDE,20200727,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,110422.0,8536.0,59.26,58.89,62.18,Massachusetts
8509,US_MA,STATE_WIDE,20200728,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,110778.0,8551.0,59.26,58.89,62.18,Massachusetts
8510,US_MA,STATE_WIDE,20200729,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,111129.0,8580.0,59.26,58.89,62.18,Massachusetts
8511,US_MA,STATE_WIDE,20200730,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,111483.0,8580.0,59.26,58.89,62.18,Massachusetts
8512,US_MA,STATE_WIDE,20200731,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,111836.0,8609.0,59.26,58.89,62.18,Massachusetts
8513,US_MA,STATE_WIDE,20200801,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,111988.0,8626.0,59.26,58.89,62.18,Massachusetts
8514,US_MA,STATE_WIDE,20200802,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,112109.0,8638.0,59.26,58.89,62.18,Massachusetts
8515,US_MA,STATE_WIDE,20200803,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,112490.0,8648.0,59.26,58.89,62.18,Massachusetts
8516,US_MA,STATE_WIDE,20200804,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,112814.0,8657.0,59.26,58.89,62.18,Massachusetts
8517,US_MA,STATE_WIDE,20200805,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,113161.0,8659.0,59.26,58.89,62.18,Massachusetts
8518,US_MA,STATE_WIDE,20200806,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,113543.0,8691.0,59.26,58.89,62.18,Massachusetts
8519,US_MA,STATE_WIDE,20200807,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,113868.0,8709.0,59.26,58.89,62.18,Massachusetts
8520,US_MA,STATE_WIDE,20200808,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,114050.0,8721.0,59.26,58.89,62.18,Massachusetts
8521,US_MA,STATE_WIDE,20200809,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,114152.0,8735.0,59.26,58.89,62.18,Massachusetts
8522,US_MA,STATE_WIDE,20200810,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,114532.0,8741.0,59.26,58.89,62.18,Massachusetts
8523,US_MA,STATE_WIDE,20200811,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,114839.0,8751.0,59.26,58.89,62.18,Massachusetts
8524,US_MA,STATE_WIDE,20200812,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,115152.0,8769.0,59.26,58.89,62.18,Massachusetts
8525,US_MA,STATE_WIDE,20200813,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,115521.0,8790.0,59.26,58.89,62.18,Massachusetts
8526,US_MA,STATE_WIDE,20200814,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,115882.0,8810.0,59.26,58.89,62.18,Massachusetts
8527,US_MA,STATE_WIDE,20200815,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,116058.0,8826.0,59.26,58.89,62.18,Massachusetts
8528,US_MA,STATE_WIDE,20200816,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,116179.0,8838.0,59.26,58.89,62.18,Massachusetts
8529,US_MA,STATE_WIDE,20200817,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,116561.0,8842.0,59.26,58.89,62.18,Massachusetts
8530,US_MA,STATE_WIDE,20200818,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,116958.0,8848.0,59.26,58.89,62.18,Massachusetts
8531,US_MA,STATE_WIDE,20200819,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,117301.0,8876.0,59.26,58.89,62.18,Massachusetts
8532,US_MA,STATE_WIDE,20200820,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,117662.0,8888.0,59.26,58.89,62.18,Massachusetts
8533,US_MA,STATE_WIDE,20200821,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,117962.0,8901.0,59.26,58.89,62.18,Massachusetts
8534,US_MA,STATE_WIDE,20200822,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,118127.0,8921.0,59.26,58.89,62.18,Massachusetts
8535,US_MA,STATE_WIDE,20200823,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,118237.0,8921.0,59.26,58.89,62.18,Massachusetts
8536,US_MA,STATE_WIDE,20200824,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,118650.0,8949.0,59.26,58.89,62.18,Massachusetts
8537,US_MA,STATE_WIDE,20200825,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,119054.0,8961.0,59.26,58.89,62.18,Massachusetts
8538,US_MA,STATE_WIDE,20200826,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,119455.0,8987.0,59.26,58.89,62.18,Massachusetts
8539,US_MA,STATE_WIDE,20200827,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,119832.0,9008.0,59.26,58.89,62.18,Massachusetts
8540,US_MA,STATE_WIDE,20200828,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,120208.0,9024.0,59.26,58.89,62.18,Massachusetts
8541,US_MA,STATE_WIDE,20200829,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,120411.0,9036.0,59.26,58.89,62.18,Massachusetts
8542,US_MA,STATE_WIDE,20200830,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,120568.0,9049.0,59.26,58.89,62.18,Massachusetts
8543,US_MA,STATE_WIDE,20200831,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,121018.0,9060.0,59.26,58.89,62.18,Massachusetts
8544,US_MA,STATE_WIDE,20200901,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,121422.0,9064.0,59.26,58.89,62.18,Massachusetts
8545,US_MA,STATE_WIDE,20200902,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,121826.0,9060.0,59.26,58.89,62.18,Massachusetts
8546,US_MA,STATE_WIDE,20200903,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,121546.0,9077.0,59.26,58.89,62.18,Massachusetts
8547,US_MA,STATE_WIDE,20200904,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,121758.0,9100.0,59.26,58.89,62.18,Massachusetts
8548,US_MA,STATE_WIDE,20200905,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,122196.0,9116.0,59.26,58.89,62.18,Massachusetts
8549,US_MA,STATE_WIDE,20200906,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,122562.0,9125.0,59.26,58.89,62.18,Massachusetts
8550,US_MA,STATE_WIDE,20200907,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,122791.0,9133.0,59.26,58.89,62.18,Massachusetts
8551,US_MA,STATE_WIDE,20200908,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,122962.0,9141.0,59.26,58.89,62.18,Massachusetts
8552,US_MA,STATE_WIDE,20200909,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,123143.0,9146.0,59.26,58.89,62.18,Massachusetts
8553,US_MA,STATE_WIDE,20200910,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,123546.0,9166.0,59.26,58.89,62.18,Massachusetts
8554,US_MA,STATE_WIDE,20200911,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,123986.0,9180.0,59.26,58.89,62.18,Massachusetts
8555,US_MA,STATE_WIDE,20200912,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,124540.0,9196.0,59.26,57.22,62.18,Massachusetts
8556,US_MA,STATE_WIDE,20200913,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,124826.0,9210.0,59.26,57.22,62.18,Massachusetts
8557,US_MA,STATE_WIDE,20200914,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,125080.0,9219.0,59.26,57.22,62.18,Massachusetts
8558,US_MA,STATE_WIDE,20200915,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,125393.0,9225.0,59.26,57.22,62.18,Massachusetts
8559,US_MA,STATE_WIDE,20200916,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,125699.0,9245.0,55.56,55.0,59.62,Massachusetts
8560,US_MA,STATE_WIDE,20200917,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,126128.0,9260.0,55.56,55.0,59.62,Massachusetts
8561,US_MA,STATE_WIDE,20200918,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,126582.0,9269.0,55.56,52.78,57.05,Massachusetts
8562,US_MA,STATE_WIDE,20200919,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,127181.0,9295.0,55.56,52.78,57.05,Massachusetts
8563,US_MA,STATE_WIDE,20200920,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,127540.0,9310.0,55.56,52.78,57.05,Massachusetts
8564,US_MA,STATE_WIDE,20200921,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,127796.0,9317.0,55.56,52.78,57.05,Massachusetts
8565,US_MA,STATE_WIDE,20200922,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,127969.0,9328.0,55.56,52.78,57.05,Massachusetts
8566,US_MA,STATE_WIDE,20200923,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,128512.0,9347.0,55.56,55.0,59.62,Massachusetts
8567,US_MA,STATE_WIDE,20200924,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,128993.0,9362.0,55.56,55.0,59.62,Massachusetts
8568,US_MA,STATE_WIDE,20200925,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,129481.0,9373.0,55.56,55.0,59.62,Massachusetts
8569,US_MA,STATE_WIDE,20200926,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,130050.0,9391.0,55.56,55.0,59.62,Massachusetts
8570,US_MA,STATE_WIDE,20200927,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,130642.0,9404.0,55.56,55.0,59.62,Massachusetts
8571,US_MA,STATE_WIDE,20200928,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,131072.0,9415.0,55.56,55.0,59.62,Massachusetts
8572,US_MA,STATE_WIDE,20200929,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,131584.0,9423.0,55.56,55.0,59.62,Massachusetts
8573,US_MA,STATE_WIDE,20200930,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,132116.0,9456.0,55.56,55.0,59.62,Massachusetts
8574,US_MA,STATE_WIDE,20201001,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,132870.0,9480.0,55.56,55.0,59.62,Massachusetts
8575,US_MA,STATE_WIDE,20201002,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,133631.0,9490.0,55.56,55.83,60.58,Massachusetts
8576,US_MA,STATE_WIDE,20201003,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,134303.0,9507.0,55.56,55.83,60.58,Massachusetts
8577,US_MA,STATE_WIDE,20201004,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,134947.0,9510.0,55.56,55.83,60.58,Massachusetts
8578,US_MA,STATE_WIDE,20201005,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,135462.0,9530.0,50.93,53.06,57.37,Massachusetts
8579,US_MA,STATE_WIDE,20201006,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,135957.0,9538.0,50.93,53.06,57.37,Massachusetts
8580,US_MA,STATE_WIDE,20201007,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,136492.0,9557.0,50.93,53.06,57.37,Massachusetts
8581,US_MA,STATE_WIDE,20201008,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,136936.0,9565.0,50.93,53.06,57.37,Massachusetts
8582,US_MA,STATE_WIDE,20201009,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,137701.0,9577.0,50.93,53.06,57.37,Massachusetts
8583,US_MA,STATE_WIDE,20201010,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,138340.0,9587.0,50.93,53.06,57.37,Massachusetts
8584,US_MA,STATE_WIDE,20201011,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,138903.0,9604.0,50.93,53.06,57.37,Massachusetts
8585,US_MA,STATE_WIDE,20201012,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,139663.0,9617.0,50.93,53.06,57.37,Massachusetts
8586,US_MA,STATE_WIDE,20201013,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,140412.0,9630.0,50.93,53.06,57.37,Massachusetts
8587,US_MA,STATE_WIDE,20201014,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,140992.0,9647.0,50.93,53.06,57.37,Massachusetts
8588,US_MA,STATE_WIDE,20201015,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,141579.0,9672.0,50.93,53.06,57.37,Massachusetts
8589,US_MA,STATE_WIDE,20201016,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,142346.0,9702.0,50.93,53.06,57.37,Massachusetts
8590,US_MA,STATE_WIDE,20201017,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,142930.0,9723.0,50.93,53.06,57.37,Massachusetts
8591,US_MA,STATE_WIDE,20201018,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,143660.0,9737.0,50.93,49.72,57.37,Massachusetts
8592,US_MA,STATE_WIDE,20201019,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,144488.0,9753.0,50.93,49.72,57.37,Massachusetts
8593,US_MA,STATE_WIDE,20201020,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,145464.0,9758.0,50.93,49.72,57.37,Massachusetts
8594,US_MA,STATE_WIDE,20201021,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,146166.0,9780.0,48.15,48.06,55.45,Massachusetts
8595,US_MA,STATE_WIDE,20201022,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,147215.0,9810.0,48.15,48.06,55.45,Massachusetts
8596,US_MA,STATE_WIDE,20201023,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,148285.0,9830.0,48.15,48.06,55.45,Massachusetts
8597,US_MA,STATE_WIDE,20201024,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,149488.0,9839.0,48.15,48.06,55.45,Massachusetts
8598,US_MA,STATE_WIDE,20201025,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,150565.0,9864.0,48.15,48.06,55.45,Massachusetts
8599,US_MA,STATE_WIDE,20201026,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,151777.0,9881.0,48.15,48.06,55.45,Massachusetts
8600,US_MA,STATE_WIDE,20201027,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,153037.0,9888.0,48.15,48.06,55.45,Massachusetts
8601,US_MA,STATE_WIDE,20201028,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,154218.0,9924.0,50.93,49.72,57.37,Massachusetts
8602,US_MA,STATE_WIDE,20201029,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,155564.0,9951.0,50.93,49.72,57.37,Massachusetts
8603,US_MA,STATE_WIDE,20201030,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,157146.0,9975.0,50.93,49.72,57.37,Massachusetts
8604,US_MA,STATE_WIDE,20201031,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,158576.0,9991.0,50.93,49.72,57.37,Massachusetts
8605,US_MA,STATE_WIDE,20201101,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,159707.0,10013.0,50.93,49.72,57.37,Massachusetts
8606,US_MA,STATE_WIDE,20201102,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,160549.0,10023.0,50.93,49.72,57.37,Massachusetts
8607,US_MA,STATE_WIDE,20201103,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,161585.0,10035.0,50.93,49.72,57.37,Massachusetts
8608,US_MA,STATE_WIDE,20201104,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,163299.0,10062.0,50.93,49.72,57.37,Massachusetts
8609,US_MA,STATE_WIDE,20201105,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,165161.0,10085.0,50.93,49.72,57.37,Massachusetts
8610,US_MA,STATE_WIDE,20201106,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,167274.0,10106.0,59.26,55.56,64.1,Massachusetts
8611,US_MA,STATE_WIDE,20201107,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,169576.0,10129.0,59.26,55.56,64.1,Massachusetts
8612,US_MA,STATE_WIDE,20201108,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,171399.0,10149.0,59.26,55.56,64.1,Massachusetts
8613,US_MA,STATE_WIDE,20201109,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,172727.0,10163.0,59.26,55.56,64.1,Massachusetts
8614,US_MA,STATE_WIDE,20201110,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,174881.0,10184.0,59.26,55.56,64.1,Massachusetts
8615,US_MA,STATE_WIDE,20201111,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,177541.0,10222.0,59.26,55.56,64.1,Massachusetts
8616,US_MA,STATE_WIDE,20201112,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,180189.0,10242.0,59.26,55.56,64.1,Massachusetts
8617,US_MA,STATE_WIDE,20201113,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,183095.0,10265.0,62.04,57.22,66.03,Massachusetts
8618,US_MA,STATE_WIDE,20201114,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,186142.0,10293.0,62.04,57.22,66.03,Massachusetts
8619,US_MA,STATE_WIDE,20201115,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,188275.0,10329.0,62.04,57.22,66.03,Massachusetts
8620,US_MA,STATE_WIDE,20201116,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,190439.0,10340.0,62.04,57.22,66.03,Massachusetts
8621,US_MA,STATE_WIDE,20201117,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,192964.0,10360.0,59.26,55.56,64.1,Massachusetts
8622,US_MA,STATE_WIDE,20201118,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,195868.0,10407.0,59.26,55.56,64.1,Massachusetts
8623,US_MA,STATE_WIDE,20201119,2.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,198550.0,10435.0,59.26,55.56,64.1,Massachusetts
